name,review_text,review_rating
Publish Gunawarman,"Saya mau menceritakan pengalaman tadi malam ketika saya menghadiri acara ulang tahun teman saya , saya ingin menceritakan bahwa sangat kecewa sebagai tamu , apa lagi yang punya acara di karenakan , dengan effort teman saya yang dekor sendiri , hingga saya ikt membantu dekor sebelum acara di mulai , tdk ada 1 pun staff disana yang memberikan bantuan , atau menyanyakan butuh bantuan apa , padahal ketika sampai disana , saya melihat kondisi sangat sepi dan belum banyak pengunjung datang , padahal acara itu di hadiri banyak orang , saya cukup kaget karena dengan pengalaman saya yang sering datang ke acara dengan tamu undangan 20-30 orang biasanya akan ada orang yg selalu standby , tetapi untuk pelayanan sangat kurang sendiri , bahkan tdk ada staff yg standby utk melayani customer , dan sebelumnya itu di adakan di ruangan vip ( private room ) , yang dmana harusnya ada staff yang standby karena kita tau bahwa untuk memesan vip room / private room. Akan di kenakan minimum order , dan ketika saya masuk tdk ada 1 org pun staff yang menyapa saya , bukan kita sebagai customer gila hormat tapi itu mnrt saya adalah hal basic , dmana kita yang tdk harus menyanyakan acara si A dmana , acara si B dmana? Atau dtg berapa orang , kita seperti masuk ke warung. Yang tinggal duduk. Saya me review ini karena kasian melihat teman dekat saya yang membuat acara , dan harus melayani teman2 nya , sehingga harus membawa art sendiri utk membantu, jujur saya pun ikt sedih karena kita sebagai customer harus membawa art kita sendiri untuk membantu melayani tamu2 undangan nya. Bayangkan kalian yang harus keluar uang untuk ke restoran , tetapi kalian sendiri yang harus melayani diri sendiri dmana kita harus membayar tax and SERVICE yang tdk kita dapatkan. Ku harap dengan adanya review ini , pihak restoran dapat berbenah dalam memperbaiki pelayanannya , mnrt saya utk makanan ok , tapi untuk service dalam melayani tamu saya beri score 0.5 dari 10. Bukan bermaksud dalam memberikan bad review , tapi kalian harus tau , orang merayakan hal special untuk mengabadikan moment bahagia , dan saya ikt merasakan perasaan teman saya , karena pasti kita ingin meberikan terbaik untuk diri kita sendiri dan tamu2 undangan yang kita undang . Mungkin ini jadi pengalam pertama saya dtg ke tempat ini dan terakhir juga saya akan datang kemari. Walaupun saya suka makanannya , tetapi sangat tdk untuk service nya. Semoga team dr publish bsa membaca keluhan dr kita sebagai customer n berbenah. Sekian dan terima kasih",1
Publish Gunawarman,"I celebrated MY birthday tonight at publsih . I am regulator cuatomer . I Booked the privated room for 30 pax . But i very disappointed for the service. I bring 10
Bottle of wine & + 3 bottle wines for the additional & also we open bottle at DND bar for 2 bottle . U know wht? The services omg very disappointed the staff not even helpful & also the worst thing ? We as a guest? We ar serving our self  lol. The service is very bad . I means as a customer actually if anda sebagai pihak restaurant many of the guests is influencer & also is good things for  promote u punya restaurant . But ? Mereka Sgt  ataff Pamalas Sgt tidak me Bantu hanya tau ngobrol Aja lol . Sya Sgt kecewa . Eventho ud d kasi tips Şangat tidak berguna. This the worst experience birthday in my life that I ever had . I try many of restaurants the 5 star even Yg biasa ttp servis mereka much better .  Please teach ur staff how to serve the customer . Mereka Ramai tapi mereka pemalas dan tidak Berguna hanya ngobrol sahaja. Saya Sgt keçewa dgn Hal ni . If the restaurant lagi Ramai  sya boleh mengeeti . Apa lgi ? İni kan Kta tamu d private room dgn jumlah 20 orang  harus ya jadi konsen kalian untuk me jaga customer & memberikam servis Yg baik . I am really sorry for give bad review but this is my worst experience tht ever happened in my life .",1
Publish Gunawarman,"A new spot in this area. The place is spacious, with both indoor and outdoor seating for smokers. The menu offers a variety of options, and while it’s not cheap, similar to other restaurants in the area, the food is delicious. Before coming here, we read some mixed reviews, but we decided to give it a try anyway.

Perhaps the downside is that it's quite crowded, so it’s not the best place if you’re looking for a quiet spot. Many people come here for gatherings, so it gets pretty noisy. Also, the serving time was quite long, our food took almost 40 minutes to arrive, though it wasn’t full house. This might not be ideal if you’re really hungry, but it wasn’t a big issue for us since we weren’t starving.

The steak was genuinely good. The staff were attentive, and the service was great. Overall, nothing significant to complain about.",5
Publish Gunawarman,"Baru pertama kesini, dulu namanya Ambrosia",5
Publish Gunawarman,"the crab linguini were surprisingly good, mushroom pasta was kinda bland lack seasoning, wagyu beef sando was tender and perfectly fried, tiramisu was soft and creamy can taste the alcohol as well overall would come back.",5
Publish Gunawarman,"Ok nih tempat nya, smoking area nya pake ac tapi gak pengap … ada private room nya jg … pelayanan nya cepat dan karyawan nya jg ramah2, toilet nya bersih … makanan nya enak, harga nya mah masuk akal … mantep !",5
Publish Gunawarman,"I recently had the pleasure of dinning at Publish , and the experience exceeded all expectations. I was greeted warmly by the staff whose friendliness and professionalism were evident throughout the evening.",5
Publish Gunawarman,"Manager was snob . We cant order smoking area. In fact the smoking area was available . They told us all table already booking. Weve been 1 hour , but the booking isnt coming yet . You are very bad a services .",1
Publish Gunawarman,"They time you here max 2 hours, staff not friendly, boujee place that’s not worth the price. Service is so unprofessional they kept moving us. It took 40 minutes to get the food out and requests were disregarded. For a “fancy place” service is bad. Food was decent nothing special. Overall a moderately terrible experience.",1
Publish Gunawarman,"Very cozy place, spacious and warm. The food was excellent and the cocktails strong! What more can you ask for!",5
Publish Gunawarman,Mantap dan bagus pluss makannya enak enak,5
Publish Gunawarman,The oxtail marrow fried rice was so delicious!! The honey roasted pumpkin salad was light and creamy - delicious too. Oh my gosh i cant wait to come here again 💯,5
Publish Gunawarman,"Tempat nyaman, servis bagus parkir lumayan ada",4
Publish Gunawarman,Da best,5
Publish Gunawarman,It was a perfect afternoon!,5
Publish Gunawarman,I had an incredible experience dining here! The food was absolutely flavorful. Highly recommended!,5
Publish Gunawarman,"First time trying out Publish and it did not disappoint at all! Service was top notch, the food was AMAZING, even the photobooth is superior than the other ones I've tried before (and believe me it's a LOT)! The ambience is just perfect-- the lighting, the AC, the scent, the decorations, the interior, you name it!

It was truly love at first sight, and definitely will come back soon! 🙂‍↕️😌❣️",5
Publish Gunawarman,"I had the XO pork fried rice. The fried rice was good but the pork was very dry. My partner had the crab butter linguine which was way too salty. Definitely disappointed with the food, especially for the price.

The service was alright, but I was shocked when they told me I could only stay for two hours, especially when it didn't seem like the place was packed. This feels like a place where people are meant to hang out and stay a while, so it feels very inappropriate to cap the time we can stay. Although we ended up staying more than 2 hours, it left a sour taste in my mouth when I was told that upon entry.

The non smoking seating was disappointing. You had the choice of an extremely cramped noisy area, or an are that didn't have a lot of natural lighting. There's a sunroom area with a lot of natural light and was spacious too, but it's exclusively a smoking area, so if you want to have a decent seat you'd have to endure the cigarette smells.

Overall was quite disappointed with my visit.",2
Publish Gunawarman,"cozy place with good services! the food was great, especially the tiramisu one!! (must try). i ordered chorizo carbonara and chicken cordon bleu, would love to comeback!!",5
Publish Gunawarman,"So yesterday i ordered the chef’s recco: a fresh crab linguine for dinner, tastewise was delicious, the hospitality was superb and everything was enjoyable. Mind you i usually eat a whole crab at night before & i’m always fine.
Suddenly 3-4 hours later i felt burning sensation all over my body!! Came up with itchy feeling, redness + swallowing up my fingers & face and i ended up at emergency hospital until the next day 😭😭😭
Def the most HORRIFYING & TRAUMATIC experience i ever felt in my entire life!!! 😢😢
Beyond disappointed of the food’s quality.. please fix it or change the menu if you can’t maintain the freshness of the ingredients tho.",1
Publish Gunawarman,"I understand why people wanted to check this restaurant. Its the minimal modern aesthetic. It is definitely clean, well lit and instagrammable. The food was not at all mind blowing, it was above than average. Prices are reasonable for its taste. Everything on the menu is a combo of ""classic"" cafe menu and not yet fully committed full blown restaurant. Serves Eastern and Western food.

The servers were very attentive and warm. We ordered from the lunch special menu. We came in around 11:20 am and first ordered came at 12:05pm, allowing us to wait for almost half an hour, no complimentary snacks were served, usually you would expect a resto like this would have a bread and some olive oil, balsamic vinegar or butter while waiting, but none of that. We finished the drink before first order came. Same as we finished the first meal and the second order came 17 minutes after. It was a long time to wait between meals considering that the restaurant was not full. I can imagine waiting for more than an hour if the resto gets full. They gave us a small snack as a complimentary for making us wait at the end. Should have given us that while we wait for our food. Also would appreciate them offering another plate when they serve one serving for two people. We do hope staff would be attentive to small details like this. Also as a suggestion to loose the posters that was put on the window. They make your resto looks cheap.  Would we come back again after this experience? I dont think we will. Would we recommend it? No we will not. It was a good lunch though.",4
Publish Gunawarman,"The Taste is average & Servica already good but there is a problem with Mas Agung the waiter had forgotten my Striploin order & I had To Wait around 45mnt before I asking again about my Order and Reorder my Dinner with another Waiter, so dissapointed & not well trained.",3
Publish Gunawarman,"the food was quite good, the service left much to be desired. my friends and I decided to share our meals, which is a common and enjoyable way to dine. unfortunately, the waitress made us feel uncomfortable about it, giving off a negative attitude that dampened our experience. my friends also saw that they laughed at us and it's disrespectful.

it’s disappointing because the food was flavourful and well-prepared, but great food should be paired with warm and welcoming service. when they took our plates after we finished eating, they didn't ask for our permission first and just take it right away, which was super rude and i definitely not coming back here. i hope the management can address this issue and ensure that all customers feel respected, no matter how they choose to enjoy their meal.",2
Publish Gunawarman,"I absolutely adore this place! The food is simply outstanding, with each dish bursting with flavor and expertly prepared. The service was equally impressive, with attentive and friendly staff who made the whole dining experience truly exceptional.",5
Publish Gunawarman,"love the atmosphere of publish!
all of those food flavor wise the service also amazing! ⭐️⭐️⭐️⭐️⭐️

if you got here, please you SHOULD try the brie toast, shrimp tempur, molten lava cake! tasted beyond expectations! will come back for sure for trying another menu.✨",5
